iter	Logloss
175	0.1026662711
176	0.1024311465
177	0.1022287504
178	0.1019656577
179	0.1017980117
180	0.1014976245
181	0.1013508551
182	0.1012413628
183	0.1007864804
184	0.1005376763
185	0.1004556933
186	0.1002457352
187	0.100012439
188	0.09987029284
189	0.09958488014
190	0.09939957837
191	0.09910413238
192	0.09897921162
193	0.09879214547
194	0.09869412994
195	0.09847069068
196	0.09830951786
197	0.09812330478
198	0.0979621101
199	0.09780366487
200	0.0975047063
201	0.09727626841
202	0.09710646505
203	0.09693743771
204	0.0967519666
205	0.09657417256
206	0.09639510927
207	0.09623296488
208	0.09610440213
209	0.09590352009
210	0.09560922159
211	0.09538125233
212	0.09522518816
213	0.09507500505
214	0.09487227863
215	0.09474553511
216	0.09460848258
217	0.09435192452
218	0.09414367961
219	0.09391539988
220	0.09371081991
221	0.09355126488
222	0.09333117877
223	0.09309638835
224	0.09290258366
225	0.092741989
226	0.09254560079
227	0.09231774036
228	0.09210409077
229	0.09192444519
230	0.09173214596
231	0.09151952708
232	0.09129749432
233	0.09108796607
234	0.09095118595
235	0.0907411267
236	0.09050219324
237	0.09031194951
238	0.09010197501
239	0.08962947184
240	0.08942814788
241	0.08919728665
242	0.08898931567
243	0.08882039209
244	0.08861956753
245	0.08844222143
246	0.08814069464
247	0.08793031795
248	0.08774765086
249	0.08763025365
250	0.08743391161
251	0.08722891823
252	0.08704856012
253	0.08689606885
254	0.0867287309
255	0.08645621877
256	0.08632235121
257	0.08612055959
258	0.08592602459
259	0.085781169
260	0.08559603942
261	0.08542060728
262	0.08526635183
263	0.08502156248
264	0.08482435288
265	0.0846933297
266	0.08455825574
267	0.08444088975
268	0.08423266947
269	0.08400817962
270	0.08384139507
271	0.08368401429
272	0.08351632219
273	0.08339434029
274	0.08324210342
275	0.08309215235
276	0.08295034054
277	0.0827961297
278	0.08266621992
279	0.08254136246
280	0.08238055194
281	0.08216816992
282	0.08201027489
283	0.08191011438
284	0.0817639649
285	0.08150404532
286	0.08130459774
287	0.08110952537
288	0.08093937478
289	0.08074774998
290	0.08054925442
291	0.08041173046
292	0.08026483838
293	0.08008848931
294	0.07994310385
295	0.0797952056
296	0.07965285963
297	0.0793997883
298	0.07924781494
299	0.0791152923
300	0.07897585308
301	0.07887021478
302	0.07869014065
303	0.07859001379
304	0.07837974227
305	0.07823362584
306	0.07817137018
307	0.07797889335
308	0.07787953141
309	0.07768326062
310	0.07752562734
311	0.07736446646
312	0.07715989395
313	0.0770497703
314	0.07690661037
315	0.07678123161
316	0.07657887776
317	0.07645515221
318	0.07627934704
319	0.0761469322
320	0.07600573078
321	0.07584882016
322	0.07571136722
323	0.07561536658
324	0.07547736455
325	0.07531932078
326	0.07512898452
327	0.07499917882
328	0.07491506807
329	0.07474996135
330	0.07458708904
331	0.07446339484
332	0.07434582714
333	0.07422428199
334	0.07410412031
335	0.07398655821
336	0.07390109508
337	0.07380622205
338	0.0737096595
339	0.07354328555
340	0.07342632046
341	0.07324904315
342	0.07312937244
343	0.07302702245
344	0.07289595904
345	0.0727220363
346	0.07256394968
347	0.07244023982
348	0.072291649
349	0.07211351429
350	0.07201198086
351	0.07170674675
352	0.07156840686
353	0.07147009462
354	0.071269842
355	0.07114606436
356	0.07097164195
357	0.07079877651
358	0.0705599824
359	0.07045535151
360	0.0703272231
361	0.07017087064
362	0.0700744365
363	0.06996976449
364	0.06987817098
365	0.06975361587
366	0.06966003141
367	0.06951848008
368	0.0694291347
369	0.069361589
370	0.06925506336
371	0.06909899466
372	0.06895522754
373	0.06885452612
374	0.06872199969
375	0.06853650635
376	0.06839473371
377	0.0682802949
378	0.06819153193
379	0.0681177637
380	0.0680105861
381	0.0678841062
382	0.06773441833
383	0.06759535793
384	0.06743885458
385	0.06728945455
386	0.06715743953
387	0.0670328857
388	0.06696757309
389	0.0668523544
390	0.06673282801
391	0.06653977991
392	0.0664590223
393	0.0663389123
394	0.06624656026
395	0.06604550727
396	0.06585393209
397	0.06573232973
398	0.06561715971
399	0.06547890627
400	0.0652778995
401	0.06510428406
402	0.06501834965
403	0.06491387027
404	0.06475041629
405	0.06462771118
406	0.06449440493
407	0.06439696487
408	0.06429028759
409	0.06416771444
410	0.06407838519
411	0.06392597682
412	0.06381319801
413	0.0636766322
414	0.06355593627
415	0.06343541125
416	0.0633150516
417	0.0631522833
418	0.06298817953
419	0.06284433355
420	0.06264995342
421	0.06247463681
422	0.06241731927
423	0.06228843443
424	0.06214778472
425	0.06202936776
426	0.06195375056
427	0.06178103527
428	0.06160232937
429	0.06147821212
430	0.06135124324
431	0.06123746036
432	0.06113042999
433	0.06104490578
434	0.06097402369
435	0.06086212181
436	0.06075184612
437	0.06066136642
438	0.06057470517
439	0.06049083919
440	0.06039589974
441	0.06027372336
442	0.06013494345
443	0.06000134813
444	0.05994306434
445	0.05987353354
446	0.05979470886
447	0.05964737966
448	0.05952197658
449	0.05947085973
450	0.05931943531
451	0.05919138474
452	0.05911813476
453	0.05905664333
454	0.05892150094
455	0.05878504544
456	0.05865689468
457	0.0585516814
458	0.0584220232
459	0.05832624122
460	0.05820465085
461	0.05812045711
462	0.05797922995
463	0.0578773307
464	0.0577264961
465	0.05761563972
466	0.05747520444
467	0.05728570644
468	0.05715827428
469	0.05709854062
470	0.0570242837
471	0.05685871643
472	0.05675789161
473	0.05663893023
474	0.05659230352
475	0.05646373084
476	0.05638522287
477	0.05627427607
478	0.05620304086
479	0.05610580209
480	0.0559806237
481	0.05581273496
482	0.05566880722
483	0.05554616963
484	0.05543677357
485	0.05534341497
486	0.0552872679
487	0.0551899818
488	0.05501289896
489	0.05493902103
490	0.05481931572
491	0.05473002628
492	0.05465976469
493	0.05459769883
494	0.05449757045
495	0.05428597371
496	0.05418569788
497	0.05409571279
498	0.05402656766
499	0.05396702231
500	0.05378186066
501	0.05364345953
502	0.05348697412
503	0.05338195656
504	0.05326335011
505	0.05312008006
506	0.05302790494
507	0.05296302695
508	0.05285362714
509	0.05278882899
510	0.05272947855
511	0.05258251924
512	0.05244300459
513	0.05230482895
514	0.05222821098
515	0.05215835439
516	0.05208177456
517	0.05191653208
518	0.05178531484
519	0.05167313013
520	0.05154627266
521	0.05140981465
522	0.05126283011
523	0.05117607798
524	0.05108135066
525	0.05097469087
526	0.05092543743
527	0.05082046219
528	0.05074220038
529	0.05069363318
530	0.05060114122
531	0.05046576242
532	0.05041854354
533	0.05029829883
534	0.0502129734
535	0.05008654328
536	0.05002927443
537	0.04993670776
538	0.04985170991
539	0.0497567092
540	0.04962449173
541	0.04954163622
542	0.04949425948
543	0.04936897729
544	0.04928419053
545	0.04923603768
546	0.04910076435
547	0.04903462955
548	0.04897102437
549	0.0487947381
550	0.0487159714
551	0.04860782943
552	0.04849759301
553	0.04841955343
554	0.04831668454
555	0.04820018111
556	0.04804630821
557	0.04796195365
558	0.04790917016
559	0.04779426987
560	0.04773955363
561	0.04762025054
562	0.04757181573
563	0.04747944262
564	0.04738312523
565	0.04731414565
566	0.04720902985
567	0.04709359821
568	0.04702870585
569	0.04690196038
570	0.0468082403
571	0.046768126
572	0.04667166036
573	0.04660685134
574	0.04647729538
575	0.0464025887
576	0.04636362401
577	0.04626636862
578	0.04619233929
579	0.04613063844
580	0.0460254896
581	0.04592745866
582	0.04584700023
583	0.04578388453
584	0.04570052206
585	0.04560273485
586	0.04554131757
587	0.04545854799
588	0.04531795037
589	0.04518951008
590	0.04509470121
591	0.04499831328
592	0.04490814038
593	0.04485850618
594	0.04472427609
595	0.04468368845
596	0.04461628837
597	0.04450568502
598	0.044428101
599	0.04437868383
600	0.04432257145
601	0.04427227519
602	0.04423803234
603	0.04413540484
604	0.04405184081
605	0.04400395437
606	0.04383428577
607	0.04375260383
608	0.04364849441
609	0.04361097161
610	0.04355542179
611	0.04349604947
612	0.04341619499
613	0.04335870801
614	0.04329706494
615	0.04325324673
616	0.0431499717
617	0.04309654488
618	0.04303943164
619	0.04297299023
620	0.0429166845
621	0.04281671918
622	0.04269598777
623	0.04266146855
624	0.04253616386
625	0.04242483746
626	0.04232802667
627	0.04223889252
628	0.04217555037
629	0.04207401025
630	0.04199000618
631	0.04194607118
632	0.04182194728
633	0.0417220971
634	0.04163776537
635	0.04153146069
636	0.04148068389
637	0.04143636996
638	0.04135185695
639	0.04126768204
640	0.04119959502
641	0.04115289303
642	0.04110836757
643	0.04104331363
644	0.04093803685
645	0.04085757212
646	0.04076733354
647	0.04071130238
648	0.04063576044
649	0.04058269339
650	0.04052764198
651	0.04040420882
652	0.04035071746
653	0.04022222305
654	0.04016336738
655	0.04012855886
656	0.04007331926
657	0.03997016241
658	0.03991556235
659	0.03979088246
660	0.03971728012
661	0.03966560507
662	0.03962403798
663	0.03952300586
664	0.03943815748
665	0.03934448981
666	0.03930312195
667	0.03923208465
668	0.03909066969
669	0.03902990071
670	0.03893955301
671	0.0388952516
672	0.03881484132
673	0.03875243479
674	0.03869277689
675	0.03864829251
676	0.03852622336
677	0.03842975674
678	0.03836113849
679	0.03827599366
680	0.038182663
681	0.0381244058
682	0.03806898926
683	0.03803645004
684	0.03797989286
685	0.03786794912
686	0.03781676148
687	0.03771478142
688	0.03763232319
689	0.03758543791
690	0.03753371321
691	0.03741117096
692	0.03737587888
693	0.03734013472
694	0.0372867224
695	0.03722760922
696	0.03712664326
697	0.03706569848
698	0.03699124147
699	0.03695904928
700	0.03693026365
701	0.03689437968
702	0.03678635543
703	0.03673004204
704	0.03665107286
705	0.03658768921
706	0.03644157893
707	0.03636327219
708	0.03630432979
709	0.03622073237
710	0.03617289507
711	0.03614045938
712	0.03611267954
713	0.03603646706
714	0.03599404844
715	0.03594673452
716	0.03591135234
717	0.03588281481
718	0.03581486802
719	0.03577680843
720	0.0357234125
721	0.03559169628
722	0.03551295831
723	0.03545818312
724	0.03540840127
725	0.03534480072
726	0.03530659925
727	0.03525415205
728	0.03521438062
729	0.03512554476
730	0.03506121239
731	0.03500288008
732	0.03493238566
733	0.03488854676
734	0.03483761692
735	0.03476326966
736	0.03472279294
737	0.03464176153
738	0.03457535698
739	0.03451948442
740	0.03447806495
741	0.03442181753
742	0.03438098642
743	0.0343205064
744	0.0342977367
745	0.03421423451
746	0.03414348198
747	0.03409728297
748	0.03405317309
749	0.03402114322
750	0.0339728643
751	0.03391133552
752	0.03384816747
753	0.03381820309
754	0.03374030643
755	0.03366332872
756	0.03359575102
757	0.03352648328
758	0.03349175997
759	0.03346141592
760	0.03340391866
761	0.03335618288
762	0.03328616404
763	0.03322968213
764	0.03318386686
765	0.03310228898
766	0.03301473849
767	0.03298371473
768	0.03294521758
769	0.03290502963
770	0.03285717442
771	0.03280495424
772	0.03274890262
773	0.03271266865
774	0.03266364796
775	0.03261943512
776	0.03256471935
777	0.0325047836
778	0.03245504332
779	0.03235770566
780	0.03231019653
781	0.03223511728
782	0.03216822743
783	0.032133971
784	0.03206531035
785	0.03201306794
786	0.03196348143
787	0.03191239775
788	0.03185384759
789	0.0317029165
790	0.03164891213
791	0.03159190884
792	0.03153684397
793	0.03148914615
794	0.03145559326
795	0.031375023
796	0.031299339
797	0.03124224296
798	0.03120126348
799	0.03114907645
800	0.0311034971
801	0.03104429629
802	0.03095442023
803	0.03081287521
804	0.03074841521
805	0.03070385041
806	0.03067184399
807	0.0306420465
808	0.03057093269
809	0.03049762867
810	0.03045998384
811	0.03041711913
812	0.03036080383
813	0.03023804256
814	0.03012671326
815	0.03007084859
816	0.03001259286
817	0.02993011575
818	0.0298625646
819	0.02979904242
820	0.02976041821
821	0.02973037772
822	0.02968768266
823	0.02965238039
824	0.02959690751
825	0.02956209397
826	0.02943284521
827	0.02939108358
828	0.02933544937
829	0.02928278133
830	0.02923723184
831	0.02919635699
832	0.02913475297
833	0.02904470878
834	0.02899470694
835	0.02890478082
836	0.02880224805
837	0.02873661855
838	0.02868547943
839	0.02863930608
840	0.02860404841
841	0.02855024328
842	0.02850368727
843	0.02847118547
844	0.02844729779
845	0.02841156792
846	0.02835394544
847	0.02830451573
848	0.02827559182
849	0.02825584313
850	0.02820663318
851	0.02817210207
852	0.02810275035
853	0.02808021481
854	0.02804674957
855	0.02802325387
856	0.02797683202
857	0.02792411528
858	0.02790495046
859	0.0278311305
860	0.02780608463
861	0.02776959014
862	0.02773958656
863	0.0276907805
864	0.02764150267
865	0.02759033507
866	0.02756499188
867	0.02751420024
868	0.02749001839
869	0.02744791632
870	0.02739367696
871	0.02734577431
872	0.02732196183
873	0.02728181735
874	0.02723480814
875	0.0272093223
876	0.02717260619
877	0.02714776748
878	0.02708552639
879	0.02701055964
880	0.02695953133
881	0.02690609126
882	0.02687259883
883	0.02682254668
884	0.02674568402
885	0.02667902311
886	0.02664289932
887	0.02661235104
888	0.02657729614
889	0.02653609259
890	0.02644104308
891	0.02639418701
892	0.02636493458
893	0.02633855241
894	0.02630542655
895	0.02626155449
896	0.0262205691
897	0.02618469092
898	0.02615671382
899	0.02610715835
900	0.02606322354
901	0.02604285139
902	0.02601600468
903	0.02595665413
904	0.0259344598
905	0.02590623207
906	0.02581090451
907	0.02575502526
908	0.02573232627
909	0.02567994723
910	0.0256350463
911	0.02558348407
912	0.0255662296
913	0.025478915
914	0.0254386482
915	0.02541771653
916	0.02537633416
917	0.025345829
918	0.02533171271
919	0.02530912855
920	0.02525305893
921	0.02519930235
922	0.02515485484
923	0.02510005277
924	0.0250669418
925	0.02502509862
926	0.02499294731
927	0.02493961527
928	0.02490523663
929	0.02485929748
930	0.0248256956
931	0.02479118715
932	0.0247608343
933	0.02470086331
934	0.02466109122
935	0.02463918765
936	0.02458842721
937	0.0245488486
938	0.02452310851
939	0.02448490344
940	0.02441394202
941	0.02437812643
942	0.02435580217
943	0.02431724204
944	0.02427461189
945	0.02420779787
946	0.02417493057
947	0.02413422665
948	0.02410054167
949	0.0240689023
950	0.02403497102
951	0.02398046928
952	0.02394282011
953	0.02392368623
954	0.02390797693
955	0.02388006651
956	0.02383127523
957	0.02378857915
958	0.02375172474
959	0.0236785953
960	0.02363981171
961	0.0236035901
962	0.02356807877
963	0.02353339779
964	0.02349187915
965	0.02343996315
966	0.02339811251
967	0.02335590755
968	0.02332030367
969	0.02329484482
970	0.02326372248
971	0.02323288963
972	0.02318271363
973	0.02312897038
974	0.02308051913
975	0.02305566517
976	0.02304182626
977	0.02298628018
978	0.02294005424
979	0.02289919573
980	0.02283877127
981	0.02281343925
982	0.02278296941
983	0.02274784107
984	0.0226907757
985	0.02265326152
986	0.02261143317
987	0.02259705358
988	0.02257552594
989	0.02255718821
990	0.02249628991
991	0.02247707239
992	0.0224380827
993	0.02240844607
994	0.02239286783
995	0.02235906372
996	0.0223249473
997	0.02228234889
998	0.02225217344
999	0.0222370234
